-1,-1,-1,-1,-1,-1,13,12,12,12,-1,13,-1,13,14,13,14,14,14,14,15,15,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,15,19,22,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,15,16,15,16,15,14,15,13,15,13,-1,13,-1,13,12,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,14,14,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,17,17,16,17,15,17,14,15,13,12,14,12,11,11,12,11,11,11,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,21,21,18,14,11,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,10,13,11,13,14,14,12,12,15,15,15,16,15,17,18,17,16,18,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,6,8,10,12,13,16,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,15,16,15,14,14,14,14,14,14,14,14,15,14,14,13,-1,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,22,18,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,-1,13,15,14,15,14,14,14,14,14,14,14,14,15,16,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,8,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,17,-1,16,15,15,17,15,14,15,13,14,13,12,10,10,10,8,9,8,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,23,22,21,20,18,16,15,12,11,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,11,12,11,13,13,14,15,15,13,16,17,16,17,16,17,19,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,4,4,6,7,11,13,16,17,17,20,20,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,15,14,15,15,-1,14,15,14,-1,14,-1,13,13,-1,13,12,12,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,19,14,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,12,12,13,-1,13,13,-1,15,-1,14,15,15,-1,15,15,14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,16,20,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,16,15,14,15,14,15,14,13,13,12,13,14,12,14,13,12,14,14,14,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,23,22,23,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,14,16,15,15,15,14,15,14,15,15,16,13,16,15,16,15,16,15,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,6,11,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,7,6,9,9,10,9,10,11,12,14,15,17,15,16,16,18,17,17,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,6,10,11,12,13,13,14,17,19,22,22,23,22,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,21,21,18,20,18,18,17,16,17,16,14,13,14,13,11,11,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,19,19,17,14,13,15,10,9,10,7,9,7,5,5,6,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,15,14,14,15,14,15,14,14,15,14,15,13,13,12,13,12,12,14,11,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,23,22,22,14,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,14,14,13,12,14,14,13,13,15,14,15,15,16,15,16,16,14,16,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,5,15,17,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,15,-1,15,15,-1,15,-1,14,14,14,13,13,13,14,14,13,12,14,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,23,24,13,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,14,13,14,14,13,13,14,14,15,14,-1,16,-1,16,16,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,12,15,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,17,16,17,15,14,14,15,14,15,14,13,15,14,13,14,11,11,9,10,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,23,21,24,18,19,16,15,12,9,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,10,12,12,14,14,14,15,16,14,16,17,16,15,18,16,19,19,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,5,6,8,9,15,20,20,22,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,11,13,12,13,13,14,13,13,13,13,14,14,13,13,13,13,15,14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,7,20,22,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,14,15,15,15,15,13,15,14,14,15,13,15,14,13,14,13,14,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,6,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,13,13,12,13,12,12,12,12,12,12,12,12,14,13,13,13,13,15,14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,20,22,23,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,14,15,16,15,16,13,15,15,15,15,15,15,15,15,15,13,12,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,8,8,4,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,19,18,19,16,16,16,-1,-1,14,13,14,13,11,13,10,11,9,11,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,21,23,19,18,15,14,14,13,10,9,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,11,11,11,11,12,13,12,13,14,16,17,-1,-1,18,19,19,19,20,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,6,13,8,13,13,14,17,17,19,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,18,18,17,16,16,17,14,15,13,13,12,11,12,13,11,9,10,9,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,21,22,20,18,17,15,14,12,10,8,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,10,9,11,9,12,13,12,14,15,14,16,15,17,17,18,18,17,19,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,6,7,11,10,12,14,15,20,19,23,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,16,16,15,16,14,15,14,15,14,13,14,14,15,12,12,12,12,11,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22,23,22,19,14,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,14,14,14,15,13,15,15,15,16,13,16,16,14,17,16,16,17,17,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,6,8,13,17,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,15,14,15,15,15,14,13,13,13,14,13,14,12,12,12,11,11,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,22,23,22,17,14,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,14,12,14,12,14,15,14,15,16,15,14,16,15,16,17,16,17,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,5,6,11,17,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,19,17,15,14,13,11,9,9,8,6,15,14,15,14,15,13,14,13,6,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,22,22,22,23,10,23,22,20,22,21,13,21,10,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,15,18,18,15,15,14,15,14,15,17,17,18,19,18,20,19,19,17,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,4,6,5,7,6,7,8,23,9,11,10,12,22,13,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,15,14,14,15,14,15,14,14,13,14,13,12,13,12,11,11,12,11,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,23,22,19,15,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,11,12,14,11,14,13,15,14,14,15,14,16,15,16,16,14,15,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,4,5,12,15,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,13,12,14,12,12,13,12,13,12,15,12,12,13,13,14,14,15,14,18,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,17,21,20,21,23,22,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,19,19,15,16,15,14,15,15,14,15,12,14,13,14,14,13,14,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,21,21,19,13,6,4,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,15,-1,15,16,14,16,15,14,13,13,14,13,13,12,13,12,13,11,12,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,22,23,23,19,14,8,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,14,14,13,15,14,15,15,15,16,14,16,15,16,18,17,18,17,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,7,4,8,12,17,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,15,16,15,16,16,14,15,14,15,13,14,-1,13,-1,12,11,10,10,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,21,19,16,13,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,12,12,13,12,-1,14,-1,14,15,15,16,16,14,17,16,17,17,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,4,9,13,18,19,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,15,-1,15,14,15,-1,-1,14,-1,13,13,-1,13,-1,12,13,12,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,21,14,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,12,13,13,12,-1,13,-1,13,14,-1,14,-1,-1,15,14,15,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,8,14,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,16,-1,16,-1,15,-1,15,14,15,14,15,-1,14,13,14,14,13,13,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,20,14,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13,13,14,14,14,13,14,-1,15,14,15,14,16,-1,16,-1,16,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,8,11,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,17,16,17,15,15,14,15,13,13,14,13,12,13,11,13,12,11,12,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,23,22,17,13,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,13,13,13,12,14,12,13,14,15,14,16,16,15,17,17,16,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,8,10,12,16,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,16,16,17,16,17,16,15,14,14,13,14,13,12,12,11,10,11,10,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,22,20,17,14,13,12,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,11,11,12,10,12,13,12,13,14,15,16,14,15,16,17,16,17,17,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,10,11,13,16,18,19,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,15,-1,15,15,15,16,15,14,13,13,13,14,13,14,14,13,13,15,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,22,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15,13,14,14,14,14,14,15,14,15,14,15,16,15,16,16,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,18,17,17,16,16,15,16,15,14,14,13,14,13,12,11,12,12,10,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,23,21,22,18,17,16,13,12,8,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,12,12,12,12,13,14,15,14,15,16,17,17,16,17,18,16,18,19,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,5,7,9,12,14,17,18,21,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,17,18,19,17,18,16,15,-1,15,-1,14,13,13,12,11,11,10,10,9,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,23,22,22,18,18,14,14,12,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,12,12,10,12,14,13,14,13,16,-1,17,-1,17,16,18,19,19,18,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4,9,10,14,15,17,18,20,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,18,18,16,16,16,16,17,14,15,13,12,12,11,10,11,11,9,9,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,21,22,18,16,15,13,11,11,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,12,11,11,12,13,11,14,15,14,16,16,18,16,18,19,19,18,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,9,7,12,12,14,15,17,18,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,18,-1,17,16,18,16,16,15,16,15,13,15,11,11,10,12,8,8,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,22,21,19,18,16,15,14,12,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,10,11,11,12,13,12,14,15,16,15,17,15,17,16,18,16,18,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,6,7,11,16,14,17,16,18,20,20,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,18,17,16,17,15,18,15,16,14,13,14,12,13,13,11,10,10,10,11,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,21,22,21,20,14,17,15,14,10,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,11,12,13,13,12,15,13,16,17,16,17,16,18,18,17,19,18,19,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,4,5,6,8,12,13,15,18,19,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,-1,13,12,-1,12,14,13,14,-1,13,-1,14,14,13,15,14,14,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,22,21,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,15,14,15,14,14,14,-1,13,-1,14,13,14,13,-1,12,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,10,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,14,-1,-1,14,14,14,14,14,14,14,14,14,15,13,13,14,-1,12,11,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,23,22,19,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,13,12,-1,14,14,13,15,14,14,14,14,14,14,14,14,14,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,4,17,21,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-1,12,12,13,15,13,15,13,13,13,12,12,12,13,12,13,12,13,13,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,22,23,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,15,14,15,15,14,15,12,15,12,15,13,14,15,14,15,15,14,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,6,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
